Job Title,Rating,Company Name,Size,Founded,Type of ownership,Sector,Position,lower_salary,higher_salary,city,state,state_full
Data Engineer,2.9,circle k,10000+ employees,1951,Company - Public,Retail,3,97000,111000,Tempe,AZ,Arizona
Phoenix Data Science Tutor Jobs,4.2,Varsity Tutors,201 to 500 employees,2007,Company - Private,Information Technology,3,97000,111000,Phoenix,AZ,Arizona
Data Architect - Azure,2.5,Matrix Medical Network,1001 to 5000 employees,2001,Company - Private,Health Care,3,97000,111000,Scottsdale,AZ,Arizona
Big Data Engineer,3.7,Impetus Technologies,1001 to 5000 employees,1991,Company - Private,Information Technology,3,97000,111000,Phoenix,AZ,Arizona
Senior Data Science Consultant,3.4,Allstate,10000+ employees,1931,Company - Public,Insurance,3,97000,111000,Chandler,AZ,Arizona
Lead of Cybersecurity Data Protection & Analytics,3.6,Humana,10000+ employees,1961,Company - Public,Insurance,3,97000,111000,Phoenix,AZ,Arizona
Director of Data Science,3.7,"DriveTime Automotive Group, Inc.",5001 to 10000 employees,2002,Company - Private,Retail,3,97000,111000,Tempe,AZ,Arizona
Information Security Data Analyst,3.6,"ICST, LLC",501 to 1000 employees,1996,Company - Private,Business Services,3,97000,111000,Glendale,AZ,Arizona
Digital Analyst,3.4,pureIntegration,51 to 200 employees,2004,Company - Private,Information Technology,1,98000,188000,Philadelphia,PA,Pennsylvania
Catastrophe Systems Analyst,3.3,Chubb,10000+ employees,1792,Company - Public,Insurance,1,98000,188000,Philadelphia,PA,Pennsylvania
Financial Systems Business Analysis Consultant Senior,3.4,PNC Financial Services Group,10000+ employees,1845,Company - Public,Finance,1,98000,188000,Philadelphia,PA,Pennsylvania
Master Data Management Consultant,4.1,Slalom LLC.,5001 to 10000 employees,2001,Company - Private,Business Services,1,98000,188000,Philadelphia,PA,Pennsylvania
Financial Analyst,5,Trivest,1 to 50 employees,1981,Company - Private,Finance,1,98000,188000,Philadelphia,PA,Pennsylvania
"Business Analyst, Robotics Automation",3,Ascensus,1001 to 5000 employees,1980,Company - Private,Finance,1,98000,188000,Dresher,PA,Pennsylvania
Jr.Business Analyst,5,"Staffigo Technical Services, LLC",51 to 200 employees,2008,Company - Private,Information Technology,1,98000,188000,Philadelphia,PA,Pennsylvania
Urgent - Business Analyst (0-2 yrs Experience Required),5,"Staffigo Technical Services, LLC",51 to 200 employees,2008,Company - Private,Information Technology,1,98000,188000,Philadelphia,PA,Pennsylvania
Rate Analyst/Product Configuration Analyst,2.6,Decision Research,51 to 200 employees,1971,Company - Private,Information Technology,1,98000,188000,Philadelphia,PA,Pennsylvania
Business Optimization Analyst ( Mortgage),3.6,NewRez,1001 to 5000 employees,2018,Company - Public,Finance,1,98000,188000,Fort Washington,PA,Pennsylvania
Computer Systems Analyst,3.8,Lockheed Martin,10000+ employees,1995,Company - Public,Aerospace & Defense,1,98000,188000,Moorestown,NJ,New Jersey
Management Analyst (CARES),3.3,Department Of Housing And Urban Development,5001 to 10000 employees,1965,Government,Government,1,98000,188000,Philadelphia,PA,Pennsylvania
Business Intelligence Analyst,4.5,"Maxonic, Inc.",51 to 200 employees,2002,Company - Private,Business Services,1,98000,172000,Pleasanton,CA,California
"Business Analyst, Commerce Platform",4,Flexton,51 to 200 employees,2007,Company - Private,Information Technology,1,98000,172000,San Jose,CA,California
Business Systems Analyst,3.9,Ampcus Incorporated,501 to 1000 employees,2004,Company - Private,Business Services,1,98000,172000,San Jose,CA,California
Business System Analyst,3.2,Yochana,201 to 500 employees,2009,Company - Private,Business Services,1,98000,172000,San Jose,CA,California
Business Systems Analyst,4.4,The Armada Group,51 to 200 employees,1995,Company - Private,Information Technology,1,98000,172000,San Jose,CA,California
Business Analyst,3.6,Bill.com,501 to 1000 employees,2006,Company - Public,Finance,1,98000,172000,Palo Alto,CA,California
IT Business Analyst,3.6,Xoriant Corporation,1001 to 5000 employees,1990,Company - Private,Information Technology,1,98000,172000,Sunnyvale,CA,California
"Business Systems Analyst, Salesforce",4.9,The Mom Project,1 to 50 employees,2016,Company - Private,Business Services,1,98000,172000,Sunnyvale,CA,California
Data Analyst,3.8,IntraEdge,501 to 1000 employees,2002,Company - Private,Information Technology,1,98000,172000,Menlo Park,CA,California
Technical Business Analyst,4,CYNET SYSTEMS,501 to 1000 employees,2010,Company - Private,Information Technology,1,98000,172000,Sunnyvale,CA,California
Business Analyst,5,"Staffigo Technical Services, LLC",51 to 200 employees,2008,Company - Private,Information Technology,1,98000,172000,San Jose,CA,California
Business Analyst,4.1,Kforce,10000+ employees,1966,Company - Public,Business Services,1,98000,172000,Pleasanton,CA,California
IT Business Analyst,4.9,Cypress HCM,51 to 200 employees,2005,Company - Private,Business Services,1,98000,172000,Sunnyvale,CA,California
"Business Analyst, Deployment Operations, Charging Infrastructure",3.4,Tesla Motors,10000+ employees,2003,Company - Public,Manufacturing,1,98000,172000,Palo Alto,CA,California
Business System Analyst,4.1,SA Technologies Inc,501 to 1000 employees,2002,Company - Private,Information Technology,1,98000,172000,Sunnyvale,CA,California
Navision Business Analyst,3.3,Sensiple Inc.,501 to 1000 employees,1999,Company - Private,Information Technology,1,98000,172000,Sunnyvale,CA,California
SAP Business Analyst,-1,Evolvinc,1 to 50 employees,2005,Company - Private,Information Technology,1,98000,172000,San Jose,CA,California
Business Data Analyst,3.7,Infotree Service Inc,51 to 200 employees,2004,Company - Private,Business Services,1,98000,172000,San Jose,CA,California
Business Analyst,4.7,Intelligence Communications and Engineering,51 to 200 employees,2007,Company - Private,Business Services,1,98000,172000,Livermore,CA,California
"Senior Business Analyst, Sales Operations",3.7,ServiceNow,10000+ employees,2004,Company - Public,Information Technology,1,98000,172000,Santa Clara,CA,California
Senior Financial Analyst - Enterprise Data,3.2,Geller & Company,501 to 1000 employees,1984,Company - Private,Finance,2,98000,114000,New York,NY,New York
Data Analyst with Data Lineage/Rochade,4,Reliable Software Resources,501 to 1000 employees,2004,Company - Private,Information Technology,2,98000,114000,Florham Park,NJ,New Jersey
Senior Market Data Content Acquisition/Procurement Analyst,2.8,"Intercontinental Exchange, Inc.",1001 to 5000 employees,2000,Company - Public,Finance,2,98000,114000,New York,NY,New York
Sr. Specialist Reporting Data Analyst /Engineer - Cloud,3.2,The Bank of New York Mellon,10000+ employees,1784,Company - Public,Finance,2,98000,114000,Florham Park,NJ,New Jersey
"Senior Business Analyst, Data Management",3.4,Plymouth Rock Assurance,1001 to 5000 employees,1982,Company - Private,Insurance,2,98000,114000,Woodbridge,NJ,New Jersey
Data Science Analyst II - Mount Sinai Health Partners,3.4,Mount Sinai Health System,10000+ employees,2013,Hospital,Health Care,2,98000,114000,New York,NY,New York
NY Healthcare Data/Reporting Analyst,3.5,SAT Healthcare,201 to 500 employees,2002,Company - Private,Health Care,2,98000,114000,New York,NY,New York
Data Analyst,3.3,Atrium Staffing,51 to 200 employees,1995,Company - Private,Business Services,2,98000,114000,Parsippany,NJ,New Jersey
Technical Business Analyst with Retail Banking and Large Data Program,3.7,eTeam Inc.,51 to 200 employees,1999,Company - Private,Business Services,2,98000,114000,New York,NY,New York
Principal Sales Operations Analyst - Oracle Data Cloud,3.6,Oracle,10000+ employees,1977,Company - Public,Information Technology,2,98000,114000,New York,NY,New York
QA Production Data Analyst,2.7,Metroplus Health Plan,1001 to 5000 employees,1985,Nonprofit Organization,Health Care,2,98000,114000,New York,NY,New York
JPSC-7462 - Data Analyst Lead - Sr. Tableau Lead,4.5,Avani Technology Solutions,501 to 1000 employees,2008,Company - Private,Information Technology,2,98000,114000,Whippany,NJ,New Jersey
"Sr Data Analyst, Go-Live",4.4,Riskified,501 to 1000 employees,2013,Company - Private,Business Services,2,98000,114000,New York,NY,New York
Senior Healthcare Data Analyst,4.3,Cecelia Health,51 to 200 employees,2009,Company - Private,Health Care,2,98000,114000,New York,NY,New York
Regulatory Risk Management Data Analytics and Reporting Analyst,5,Creative Data Resources,1 to 50 employees,1992,Company - Private,Business Services,2,98000,114000,New York,NY,New York
"Specialist, Data and Reporting Analyst - IT Change Management",3.2,The Bank of New York Mellon,10000+ employees,1784,Company - Public,Finance,2,98000,114000,Florham Park,NJ,New Jersey
Datastage Developer/Consultant/IBM Websphere Datastage Developer(ETL Data Analyst)-Only Local to NY/,4.8,TechProjects,1 to 50 employees,2011,Company - Private,Information Technology,2,98000,114000,Jersey City,NJ,New Jersey
Data Analyst III- SAS req'd,3,IPRO,201 to 500 employees,1984,Nonprofit Organization,Health Care,2,98000,114000,Lake Success,NY,New York
NY Healthcare Data/Reporting Analyst,4.2,Abacus Service Corporation,501 to 1000 employees,2004,Company - Private,Business Services,2,98000,114000,New York,NY,New York
Sr. Data Analyst - RWE,4.2,CyberCoders,201 to 500 employees,1999,Subsidiary or Business Segment,Business Services,2,98000,114000,Hoboken,NJ,New Jersey
Senior Data Analytics Solutions Analyst,3.1,Praescient Analytics,51 to 200 employees,2011,Company - Private,Business Services,2,98000,114000,New York,NY,New York
Data Analyst - Cardiac Cath Lab,3.7,RWJBarnabas Health,10000+ employees,1982,Nonprofit Organization,Health Care,2,98000,114000,West Orange,NJ,New Jersey
Data Quality Management Analyst,4,Reliable Software Resources,501 to 1000 employees,2004,Company - Private,Information Technology,2,98000,114000,New York,NY,New York
Lead Data Scientist-NLP Expert,3.6,USAA,10000+ employees,1922,Company - Private,Insurance,3,98000,152000,San Antonio,TX,Texas
Director Data Scientist - Data Science Hub,3.6,USAA,10000+ employees,1922,Company - Private,Insurance,3,98000,152000,San Antonio,TX,Texas
COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - TRANSPORTATION TECHNOLOGY,4.1,Southwest Research Institute,1001 to 5000 employees,1947,Nonprofit Organization,Business Services,3,98000,152000,San Antonio,TX,Texas
Analytic Consultant 5 Quality Control Lead,3.6,Wells Fargo,10000+ employees,1852,Company - Public,Finance,3,98000,152000,San Antonio,TX,Texas
Sr. Tech Svc Scientist (I),2.9,The Nature's Bounty Co.,1001 to 5000 employees,1971,Company - Private,Manufacturing,3,98000,152000,San Antonio,TX,Texas
Data Scientist,3.8,Tata Consultancy Services,10000+ employees,1968,Company - Public,Information Technology,3,98000,152000,San Antonio,TX,Texas
Data Scientist,4.5,B.E.A.T.,51 to 200 employees,2008,Company - Private,Information Technology,3,98000,152000,San Antonio,TX,Texas
ENGINEER - RESEARCH ENGINEER - SCIENTIST - ELECTROMAGNETICS,4.1,Southwest Research Institute,1001 to 5000 employees,1947,Nonprofit Organization,Business Services,3,98000,152000,San Antonio,TX,Texas
Data Scientist,4.4,Knowesis Inc.,51 to 200 employees,2007,Company - Private,Business Services,3,98000,152000,San Antonio,TX,Texas
Data Scientist,4.1,Sysmind LLC,51 to 200 employees,1999,Company - Private,Information Technology,3,98000,152000,San Antonio,TX,Texas
"ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR OKLAHOMA CITY, OKLAHOMA",4.1,Southwest Research Institute,1001 to 5000 employees,1947,Nonprofit Organization,Business Services,3,98000,152000,San Antonio,TX,Texas
Data Scientist,3.2,iHeartMedia,10000+ employees,1972,Company - Public,Media,3,98000,152000,San Antonio,TX,Texas
Data Scientist,3.7,Tata Consultancy Services (North America),10000+ employees,1968,Subsidiary or Business Segment,Information Technology,3,98000,152000,San Antonio,TX,Texas
COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - ADVANCED INSPECTION SYSTEMS,4.1,Southwest Research Institute,1001 to 5000 employees,1947,Nonprofit Organization,Business Services,3,98000,152000,San Antonio,TX,Texas
Data Scientist (DoD Secret Security Clearance),5,ka-hoot,1 to 50 employees,2015,Company - Private,Business Services,3,98000,152000,San Antonio,TX,Texas
Data Scientist,3.5,Horizon Corp,5001 to 10000 employees,1864,Subsidiary or Business Segment,Finance,3,98000,152000,San Antonio,TX,Texas
COMPUTER SCIENTIST- ENGINEER - RESEARCH ENGINEER - ROBOTICS,4.1,Southwest Research Institute,1001 to 5000 employees,1947,Nonprofit Organization,Business Services,3,98000,152000,San Antonio,TX,Texas
Data Engineer,3.1,Group O,1001 to 5000 employees,1974,Company - Private,Business Services,3,98000,152000,San Antonio,TX,Texas
Data Scientist 2,3.6,Humana,10000+ employees,1961,Company - Public,Insurance,3,98000,152000,San Antonio,TX,Texas
Statistician (Data Scientist) *12 month Roster* *Direct Hire*,3.5,Internal Revenue Service,10000+ employees,1862,Government,Government,3,98000,152000,San Antonio,TX,Texas
Federal - Data Scientist,4.2,Solekai Systems Corp,1 to 50 employees,2002,Company - Private,Information Technology,3,98000,152000,San Antonio,TX,Texas
Business Intelligence Analyst -1,3.9,Valero Energy Corporation,10000+ employees,1980,Company - Public,"Oil, Gas, Energy & Utilities",3,98000,152000,San Antonio,TX,Texas
Business Intelligence Analyst Senior,3.6,USAA,10000+ employees,1922,Company - Private,Insurance,3,98000,152000,San Antonio,TX,Texas
Data Scientist - Nationwide Opportunities,3.9,Amazon,10000+ employees,1994,Company - Public,Information Technology,3,98000,152000,Schertz,TX,Texas
Business Analyst / Data Scientist Manager,3.6,Abbott Laboratories,10000+ employees,1888,Company - Public,Health Care,3,98000,160000,Columbus,OH,Ohio
Data Scientist III - Neuro,3.1,Battelle,10000+ employees,1929,Nonprofit Organization,Business Services,3,98000,160000,Columbus,OH,Ohio
Healthcare Data Analytics PhD / Sr. Data Scientist,4.2,Emerald Resource Group,1 to 50 employees,1997,Company - Private,Business Services,3,98000,160000,Columbus,OH,Ohio
Energetics Engineer (Research Scientist),3.1,Battelle,10000+ employees,1929,Nonprofit Organization,Business Services,3,98000,160000,West Jefferson,OH,Ohio
PhD or Senior Data Scientist - - Healthcare Data Analytics,4.2,Emerald Resource Group,1 to 50 employees,1997,Company - Private,Business Services,3,98000,160000,Columbus,OH,Ohio
CCB F&BM - Quantitative Modeling/Data Science Associate,3.9,JPMorgan Chase & Co.,10000+ employees,1799,Company - Public,Finance,3,98000,160000,Columbus,OH,Ohio
Data Analyst,2.9,The Paragon Group,1001 to 5000 employees,1985,Company - Public,Finance,3,98000,160000,Columbus,OH,Ohio
Data Scientist Lead - MANAGING MY CHASE RELATIONSHIP,3.9,JPMorgan Chase,10000+ employees,1799,Company - Public,Finance,3,98000,160000,Columbus,OH,Ohio
Data Analyst,4.2,CyberCoders,201 to 500 employees,1999,Subsidiary or Business Segment,Business Services,3,98000,160000,Columbus,OH,Ohio
NLP Data Scientist { PhD. },4.2,Emerald Resource Group,1 to 50 employees,1997,Company - Private,Business Services,3,98000,160000,Columbus,OH,Ohio
Principal Data Scientist- Public Sector,3.7,IBM,10000+ employees,1911,Company - Public,Information Technology,3,98000,160000,Columbus,OH,Ohio
Junior Data Analyst,5,"Staffigo Technical Services, LLC",51 to 200 employees,2008,Company - Private,Information Technology,3,98000,160000,Columbus,OH,Ohio
"Associate Product Development Scientist - Nutrition - Columbus, OH",3.6,Abbott Laboratories,10000+ employees,1888,Company - Public,Health Care,3,98000,160000,Columbus,OH,Ohio
Quantum Principal Data Scientist (Industrial-Process sector),3.7,IBM,10000+ employees,1911,Company - Public,Information Technology,3,98000,160000,Columbus,OH,Ohio
Fraud Data Analyst,3.5,Abercrombie & Fitch Co.,10000+ employees,1892,Company - Public,Retail,3,98000,160000,Columbus,OH,Ohio
Data Engineer *,3.8,Root Insurance,501 to 1000 employees,2015,Company - Private,Insurance,3,98000,160000,Columbus,OH,Ohio
Soil Scientist (Direct Hire),3.1,Natural Resources Conservation Service,10000+ employees,1935,Government,Government,3,98000,160000,Columbus,OH,Ohio
